Tokens,Tags
"['It', 'is', 'all', 'ok', '.', 'The', 'service', 'is', 'good', '.', 'It', 'is', 'good', 'to', 'have', 'a', 'choice', ',', 'if', 'dont', 'want', 'pay', 'for', 'RM', '1', 'to', 'sit', 'in', 'the', 'air', 'cond', ',', 'you', 'can', 'sit', 'outside', '.', 'The', 'important', 'is', 'the', 'place', 'is', 'clean', '.']","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
"['The', 'third', 'time', 'I', 'came', 'back', 'to', 'introduce', 'my', 'friends', 'from', 'Vietnam', 'to', 'nasi', 'lemak', '.', 'They', 'have', 'ayam', 'goreng', ',', 'ayam', 'rendang', ',', 'beef', 'rendang', ',', 'seafood', '.', 'all', 'taste', 'so', 'good', '.', 'The', 'fresh', 'juice', 'shop', 'is', 'just', 'as', 'excellent', 'as', 'it', 'has', 'always', 'been', '.', 'Affordable', 'prices', 'and', 'authentic', 'taste', '.', 'I', 'hope', 'more', 'foreigners', 'get', 'to', 'know', 'about', 'Kampung', 'Baru', 'and', 'can', 'try', 'the', 'real', 'Malaysian', 'food', 'here', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['The', 'third', 'time', 'I', 'came', 'back', 'to', 'introduce', 'my', 'friends', 'from', 'Vietnam', 'to', 'nasi', 'lemak', '.', 'They', 'have', 'ayam', 'goreng', ',', 'ayam', 'rendang', ',', 'beef', 'rendang', ',', 'seafood', '.', 'all', 'taste', 'so', 'good', '.', 'The', 'fresh', 'juice', 'shop', 'is', 'just', 'as', 'excellent', 'as', 'it', 'has', 'always', 'been', '.', 'Affordable', 'prices', 'and', 'authentic', 'taste', '.', 'I', 'hope', 'more', 'foreigners', 'get', 'to', 'know', 'about', 'Kampung', 'Baru', 'and', 'can', 'try', 'the', 'real', 'Malaysian', 'food', 'here', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['The', 'third', 'time', 'I', 'came', 'back', 'to', 'introduce', 'my', 'friends', 'from', 'Vietnam', 'to', 'nasi', 'lemak', '.', 'They', 'have', 'ayam', 'goreng', ',', 'ayam', 'rendang', ',', 'beef', 'rendang', ',', 'seafood', '.', 'all', 'taste', 'so', 'good', '.', 'The', 'fresh', 'juice', 'shop', 'is', 'just', 'as', 'excellent', 'as', 'it', 'has', 'always', 'been', '.', 'Affordable', 'prices', 'and', 'authentic', 'taste', '.', 'I', 'hope', 'more', 'foreigners', 'get', 'to', 'know', 'about', 'Kampung', 'Baru', 'and', 'can', 'try', 'the', 'real', 'Malaysian', 'food', 'here', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['The', 'third', 'time', 'I', 'came', 'back', 'to', 'introduce', 'my', 'friends', 'from', 'Vietnam', 'to', 'nasi', 'lemak', '.', 'They', 'have', 'ayam', 'goreng', ',', 'ayam', 'rendang', ',', 'beef', 'rendang', ',', 'seafood', '.', 'all', 'taste', 'so', 'good', '.', 'The', 'fresh', 'juice', 'shop', 'is', 'just', 'as', 'excellent', 'as', 'it', 'has', 'always', 'been', '.', 'Affordable', 'prices', 'and', 'authentic', 'taste', '.', 'I', 'hope', 'more', 'foreigners', 'get', 'to', 'know', 'about', 'Kampung', 'Baru', 'and', 'can', 'try', 'the', 'real', 'Malaysian', 'food', 'here', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Nasi', 'Lemak', 'Wanjo', 'is', 'a', 'renowned', 'restaurant', 'in', 'Kuala', 'Lumpur', ',', 'Malaysia', 'that', 'specializes', 'in', 'the', 'dish', 'known', 'as', 'nasi', 'lemak', ',', 'a', 'popular', 'Malaysian', 'dish', 'that', 'is', 'considered', 'a', 'national', 'favorite', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
"['Nasi', 'Lemak', 'Wanjo', 'is', 'a', 'renowned', 'restaurant', 'in', 'Kuala', 'Lumpur', ',', 'Malaysia', 'that', 'specializes', 'in', 'the', 'dish', 'known', 'as', 'nasi', 'lemak', ',', 'a', 'popular', 'Malaysian', 'dish', 'that', 'is', 'considered', 'a', 'national', 'favorite', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
"['Was', 'recommended', 'by', 'a', 'Malaysian', 'friend', 'who', 'told', 'me', 'about', 'this', 'place', 'when', 'I', 'mentioned', 'Village', 'Park', 'nasi', 'lemak', '(', 'a', 'popular', 'haunt', 'for', 'Singaporeans', ')', '.', 'Food', 'did', 'not', 'disappoint', '.', 'The', 'rice', 'was', 'less', 'flavorful', 'that', 'Village', 'Park', 'but', 'the', 'other', 'dishes', 'were', 'pretty', 'flavorful', '.', 'Sambal', 'was', 'sweet', 'and', 'rich', '-', 'love', 'it', '!', 'A', 'little', 'on', 'the', 'pricier', 'side', 'though']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
"['Was', 'recommended', 'by', 'a', 'Malaysian', 'friend', 'who', 'told', 'me', 'about', 'this', 'place', 'when', 'I', 'mentioned', 'Village', 'Park', 'nasi', 'lemak', '(', 'a', 'popular', 'haunt', 'for', 'Singaporeans', ')', '.', 'Food', 'did', 'not', 'disappoint', '.', 'The', 'rice', 'was', 'less', 'flavorful', 'that', 'Village', 'Park', 'but', 'the', 'other', 'dishes', 'were', 'pretty', 'flavorful', '.', 'Sambal', 'was', 'sweet', 'and', 'rich', '-', 'love', 'it', '!', 'A', 'little', 'on', 'the', 'pricier', 'side', 'though']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
"['Was', 'recommended', 'by', 'a', 'Malaysian', 'friend', 'who', 'told', 'me', 'about', 'this', 'place', 'when', 'I', 'mentioned', 'Village', 'Park', 'nasi', 'lemak', '(', 'a', 'popular', 'haunt', 'for', 'Singaporeans', ')', '.', 'Food', 'did', 'not', 'disappoint', '.', 'The', 'rice', 'was', 'less', 'flavorful', 'that', 'Village', 'Park', 'but', 'the', 'other', 'dishes', 'were', 'pretty', 'flavorful', '.', 'Sambal', 'was', 'sweet', 'and', 'rich', '-', 'love', 'it', '!', 'A', 'little', 'on', 'the', 'pricier', 'side', 'though']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
"['Was', 'recommended', 'by', 'a', 'Malaysian', 'friend', 'who', 'told', 'me', 'about', 'this', 'place', 'when', 'I', 'mentioned', 'Village', 'Park', 'nasi', 'lemak', '(', 'a', 'popular', 'haunt', 'for', 'Singaporeans', ')', '.', 'Food', 'did', 'not', 'disappoint', '.', 'The', 'rice', 'was', 'less', 'flavorful', 'that', 'Village', 'Park', 'but', 'the', 'other', 'dishes', 'were', 'pretty', 'flavorful', '.', 'Sambal', 'was', 'sweet', 'and', 'rich', '-', 'love', 'it', '!', 'A', 'little', 'on', 'the', 'pricier', 'side', 'though']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
"['Absolutely', 'superb', 'nasi', 'lemak', '.', 'Pure', 'and', 'original', 'taste', ',', 'super', 'decadent', 'flavours', '.', 'I', 'ordered', 'the', 'chicken', 'rendang', ',', 'and', 'it', 'was', 'awesome', '!', '!', 'great', 'blend', 'of', 'spice', 'and', 'flavour', '!']","[0, 0, 1, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
"['Absolutely', 'superb', 'nasi', 'lemak', '.', 'Pure', 'and', 'original', 'taste', ',', 'super', 'decadent', 'flavours', '.', 'I', 'ordered', 'the', 'chicken', 'rendang', ',', 'and', 'it', 'was', 'awesome', '!', '!', 'great', 'blend', 'of', 'spice', 'and', 'flavour', '!']","[0, 0, 1, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
"['Absolutely', 'superb', 'nasi', 'lemak', '.', 'Pure', 'and', 'original', 'taste', ',', 'super', 'decadent', 'flavours', '.', 'I', 'ordered', 'the', 'chicken', 'rendang', ',', 'and', 'it', 'was', 'awesome', '!', '!', 'great', 'blend', 'of', 'spice', 'and', 'flavour', '!']","[0, 0, 1, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
"['Absolutely', 'superb', 'nasi', 'lemak', '.', 'Pure', 'and', 'original', 'taste', ',', 'super', 'decadent', 'flavours', '.', 'I', 'ordered', 'the', 'chicken', 'rendang', ',', 'and', 'it', 'was', 'awesome', '!', '!', 'great', 'blend', 'of', 'spice', 'and', 'flavour', '!']","[0, 0, 1, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
"['Very', 'popular', 'place', ',', 'it', 'seems', '.', 'I', 'tried', 'the', 'Nasi', 'Lemak', 'Ayam', 'Rendang', '.', 'The', 'chicken', 'is', 'very', 'tender', 'and', 'tasty', '.', 'My', 'American', 'friend', 'tried', 'the', 'Nasi', 'Lemak', 'Daging', 'Rendang', 'and', 'the', 'beef', 'is', 'very', 'tender', 'and', 'done', 'well', '.', 'not', 'chewy', 'at', 'all', '.', 'A', 'good', 'place', 'for', 'food', '.']","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
"['Very', 'popular', 'place', ',', 'it', 'seems', '.', 'I', 'tried', 'the', 'Nasi', 'Lemak', 'Ayam', 'Rendang', '.', 'The', 'chicken', 'is', 'very', 'tender', 'and', 'tasty', '.', 'My', 'American', 'friend', 'tried', 'the', 'Nasi', 'Lemak', 'Daging', 'Rendang', 'and', 'the', 'beef', 'is', 'very', 'tender', 'and', 'done', 'well', '.', 'not', 'chewy', 'at', 'all', '.', 'A', 'good', 'place', 'for', 'food', '.']","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
"['Very', 'popular', 'place', ',', 'it', 'seems', '.', 'I', 'tried', 'the', 'Nasi', 'Lemak', 'Ayam', 'Rendang', '.', 'The', 'chicken', 'is', 'very', 'tender', 'and', 'tasty', '.', 'My', 'American', 'friend', 'tried', 'the', 'Nasi', 'Lemak', 'Daging', 'Rendang', 'and', 'the', 'beef', 'is', 'very', 'tender', 'and', 'done', 'well', '.', 'not', 'chewy', 'at', 'all', '.', 'A', 'good', 'place', 'for', 'food', '.']","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
"['Very', 'popular', 'place', ',', 'it', 'seems', '.', 'I', 'tried', 'the', 'Nasi', 'Lemak', 'Ayam', 'Rendang', '.', 'The', 'chicken', 'is', 'very', 'tender', 'and', 'tasty', '.', 'My', 'American', 'friend', 'tried', 'the', 'Nasi', 'Lemak', 'Daging', 'Rendang', 'and', 'the', 'beef', 'is', 'very', 'tender', 'and', 'done', 'well', '.', 'not', 'chewy', 'at', 'all', '.', 'A', 'good', 'place', 'for', 'food', '.']","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
"['Have', 'both', 'aircond', 'and', 'non', '-', 'aircond', 'sheltered', 'dining', 'area', '.', 'Very', 'clean', '.', 'Double', 'wow', '!', 'for', 'their', 'nasi', 'lemak', '.', 'Dishes', 'and', 'side', 'dishes', 'have', 'good', 'balanced', 'flavors', '.', 'Must', 'try', 'food', 'in', 'KL', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 2, 0, 1, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
"['Have', 'both', 'aircond', 'and', 'non', '-', 'aircond', 'sheltered', 'dining', 'area', '.', 'Very', 'clean', '.', 'Double', 'wow', '!', 'for', 'their', 'nasi', 'lemak', '.', 'Dishes', 'and', 'side', 'dishes', 'have', 'good', 'balanced', 'flavors', '.', 'Must', 'try', 'food', 'in', 'KL', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 2, 0, 1, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
"['Have', 'both', 'aircond', 'and', 'non', '-', 'aircond', 'sheltered', 'dining', 'area', '.', 'Very', 'clean', '.', 'Double', 'wow', '!', 'for', 'their', 'nasi', 'lemak', '.', 'Dishes', 'and', 'side', 'dishes', 'have', 'good', 'balanced', 'flavors', '.', 'Must', 'try', 'food', 'in', 'KL', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 2, 0, 1, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
"['Have', 'both', 'aircond', 'and', 'non', '-', 'aircond', 'sheltered', 'dining', 'area', '.', 'Very', 'clean', '.', 'Double', 'wow', '!', 'for', 'their', 'nasi', 'lemak', '.', 'Dishes', 'and', 'side', 'dishes', 'have', 'good', 'balanced', 'flavors', '.', 'Must', 'try', 'food', 'in', 'KL', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 2, 0, 1, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
"['Have', 'both', 'aircond', 'and', 'non', '-', 'aircond', 'sheltered', 'dining', 'area', '.', 'Very', 'clean', '.', 'Double', 'wow', '!', 'for', 'their', 'nasi', 'lemak', '.', 'Dishes', 'and', 'side', 'dishes', 'have', 'good', 'balanced', 'flavors', '.', 'Must', 'try', 'food', 'in', 'KL', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 2, 0, 1, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
"['Beautiful', 'food', 'here', 'had', 'a', 'great', 'experience', 'here', 'with', 'the', 'family', '.', 'The', 'venue', 'is', 'clean', 'and', 'very', 'organised', '.']","[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0]"
"['Beautiful', 'food', 'here', 'had', 'a', 'great', 'experience', 'here', 'with', 'the', 'family', '.', 'The', 'venue', 'is', 'clean', 'and', 'very', 'organised', '.']","[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0]"
"['Beautiful', 'food', 'here', 'had', 'a', 'great', 'experience', 'here', 'with', 'the', 'family', '.', 'The', 'venue', 'is', 'clean', 'and', 'very', 'organised', '.']","[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0]"
"['Beautiful', 'food', 'here', 'had', 'a', 'great', 'experience', 'here', 'with', 'the', 'family', '.', 'The', 'venue', 'is', 'clean', 'and', 'very', 'organised', '.']","[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0]"
"['Beautiful', 'food', 'here', 'had', 'a', 'great', 'experience', 'here', 'with', 'the', 'family', '.', 'The', 'venue', 'is', 'clean', 'and', 'very', 'organised', '.']","[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0]"
"['Fast', 'service', '.', 'Good', 'food', '.', 'Nasi', 'lemak', 'is', 'delicious', 'you', 'can', 'find', 'it', 'in', 'KL', '.', 'If', 'got', 'more', 'choices', 'that', 'would', 'be', 'great', '.']","[0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Fast', 'service', '.', 'Good', 'food', '.', 'Nasi', 'lemak', 'is', 'delicious', 'you', 'can', 'find', 'it', 'in', 'KL', '.', 'If', 'got', 'more', 'choices', 'that', 'would', 'be', 'great', '.']","[0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Fast', 'service', '.', 'Good', 'food', '.', 'Nasi', 'lemak', 'is', 'delicious', 'you', 'can', 'find', 'it', 'in', 'KL', '.', 'If', 'got', 'more', 'choices', 'that', 'would', 'be', 'great', '.']","[0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['The', 'nasi', 'lemak', 'is', 'delicious', '.', 'In', 'the', 'morning', ',', 'when', 'I', 'do', 'not', 'know', 'what', 'to', 'eat', ',', 'I', 'can', 'come', 'here', '.', 'It', 'is', 'satisfying', 'until', 'the', 'evening', 'because', 'the', 'portion', 'of', 'rice', 'is', 'generous', '.']","[0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
"['The', 'nasi', 'lemak', 'is', 'delicious', '.', 'In', 'the', 'morning', ',', 'when', 'I', 'do', 'not', 'know', 'what', 'to', 'eat', ',', 'I', 'can', 'come', 'here', '.', 'It', 'is', 'satisfying', 'until', 'the', 'evening', 'because', 'the', 'portion', 'of', 'rice', 'is', 'generous', '.']","[0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
"['Nasi', 'Lemak', 'Wanjo', 'Kampung', 'Baru', 'is', 'a', 'highly', 'popular', 'nasi', 'lemak', ',', 'especially', 'in', 'the', 'Kampung', 'Baru', 'area', 'and', 'its', 'surroundings', '.', 'This', 'nasi', 'lemak', 'is', 'served', 'with', 'a', 'variety', 'of', 'side', 'dishes']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2]"
"['The', 'overall', 'taste', 'is', 'good', ',', 'but', 'it', 'is', 'a', 'standard', 'nasi', 'lemak', 'with', 'no', 'special', 'dishes', '.', 'The', 'food', 'presentation', 'is', 'in', 'the', 'style', 'of', 'nasi', 'campur', '.', 'There', 'is', 'ample', 'dining', 'space', ',', 'and', 'it', 'is', 'a', 'self', '-', 'service', 'setup']","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['The', 'overall', 'taste', 'is', 'good', ',', 'but', 'it', 'is', 'a', 'standard', 'nasi', 'lemak', 'with', 'no', 'special', 'dishes', '.', 'The', 'food', 'presentation', 'is', 'in', 'the', 'style', 'of', 'nasi', 'campur', '.', 'There', 'is', 'ample', 'dining', 'space', ',', 'and', 'it', 'is', 'a', 'self', '-', 'service', 'setup']","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['The', 'food', 'had', 'too', 'much', 'happening', 'on', 'my', 'plate', ',', 'making', 'it', 'difficult', 'to', 'review', '.', 'The', 'location', 'in', 'the', 'center', 'of', 'KL', 'is', 'superb', '.', 'The', 'premises', 'are', 'spacious', ',', 'with', 'an', 'air', '-', 'conditioned', 'section', '.', 'The', 'ambiance', 'is', 'bustling', ',', 'making', 'it', 'a', 'popular', 'spot', 'for', 'breakfast', 'and', 'lunch', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['The', 'food', 'had', 'too', 'much', 'happening', 'on', 'my', 'plate', ',', 'making', 'it', 'difficult', 'to', 'review', '.', 'The', 'location', 'in', 'the', 'center', 'of', 'KL', 'is', 'superb', '.', 'The', 'premises', 'are', 'spacious', ',', 'with', 'an', 'air', '-', 'conditioned', 'section', '.', 'The', 'ambiance', 'is', 'bustling', ',', 'making', 'it', 'a', 'popular', 'spot', 'for', 'breakfast', 'and', 'lunch', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Food', 'not', 'the', 'best', 'but', 'surely', 'not', 'as', 'bad', 'as', 'what', 'the', 'locals', 'had', 'be', 'taunting', 'endlessly', '.', 'Love', 'the', 'variation', 'of', 'the', 'side', 'dishes', '.', 'Some', 'I', 'would', 'consider', 'unique', 'too', '.', 'Will', 'for', 'sure', 'come', 'again', 'and', 'bring', 'my', 'international', 'friends', 'here', '.']","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Food', 'not', 'the', 'best', 'but', 'surely', 'not', 'as', 'bad', 'as', 'what', 'the', 'locals', 'had', 'be', 'taunting', 'endlessly', '.', 'Love', 'the', 'variation', 'of', 'the', 'side', 'dishes', '.', 'Some', 'I', 'would', 'consider', 'unique', 'too', '.', 'Will', 'for', 'sure', 'come', 'again', 'and', 'bring', 'my', 'international', 'friends', 'here', '.']","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Parking', 'is', 'hassle', '&', 'need', 'to', 'be', 'patience', '.', 'Packed', 'with', 'people', 'even', 'at', 'night', '.', 'Their', 'nasi', 'lemak', 'is', 'good', 'but', 'only', 'the', 'rice', 'portion', 'is', 'a', 'bit', 'small', 'for', 'adults', '.', 'It', 'would', 'be', 'better', 'if', 'they', 'could', 'improve', 'on', 'that', 'part', '.', 'The', 'place', 'is', 'clean', 'and', 'spacious', '!']","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0]"
